vr_id,Kavaler_id,Kavaler_eid,VR_Nr,Liik_ja_järk,Otsus_kp,Otsus_tekst,Täpsustus
VRA-2080,VRK-2650,66eabd9a2e92de098dfd06f8,2080,I/3,1920-05-14,"Lipnik Ilmari TAKKULA’le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2081,VRK-0036,66eabbe92e92de098dfc82ac,2081,I/3,1920-05-14,"Härra Väinö AHVENAINEN’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2082,VRK-2616,66eabd952e92de098dfd0536,2082,I/3,1920-05-14,"Jaamaülem Oiva SUOSALMI’le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2083,VRK-1060,66eabca22e92de098dfcb67b,2083,I/3,1920-05-14,"Põllumees Wihtori KOSOLA’le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2084,VRK-1797,66eabd162e92de098dfcdbce,2084,I/3,1920-05-14,"Põllumees Wille ORRENMAA’le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2085,VRK-0962,66eabc902e92de098dfcb1a6,2085,I/3,1920-05-14,"Põllumees J. S. KIWIMÄKI’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2086,VRK-0329,66eabc1a2e92de098dfc9167,2086,I/3,1920-05-14,"Põllumees Juho ESKOLA’le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2087,VRK-0628,66eabc4f2e92de098dfca0a3,2087,I/3,1920-05-14,"Jäägri weltweebel Antti ISOTALO’le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2088,VRK-0615,66eabc4b2e92de098dfc9fdf,2088,I/3,1920-05-14,"Magister J. O. IKOLA’le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2089,VRK-0167,66eabbff2e92de098dfc894a,2089,I/3,1920-05-14,"Lektor Iikka BJORKLUND’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2090,VRK-2263,66eabd602e92de098dfcf368,2090,I/3,1920-05-14,"Konsul Astley RODEN’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2091,VRK-0767,66eabc692e92de098dfca7c0,2091,I/3,1920-05-14,"Direktor I. KAITERA’le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2092,VRK-2855,66eabdbc2e92de098dfd1161,2092,I/3,1920-05-14,"Direktor I. E. TUOMPO’le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2093,VRK-0081,66eabbf12e92de098dfc84f9,2093,I/3,1920-05-14,"Tolliametnik Lauri ANDERSSON’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2094,VRK-0454,66eabc2e2e92de098dfc97bf,2094,I/3,1920-05-14,"Kaupmees J. A. HANNUNIEMI’le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2095,VRK-1771,66eabd132e92de098dfcda8a,2095,I/3,1920-05-14,"Härra Väinö OLLILA’le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2096,VRK-3082,66eabde12e92de098dfd1ccf,2096,I/3,1920-05-14,"Härra A. WESTERLUND’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2097,VRK-2239,66eabd5c2e92de098dfcf225,2097,I/3,1920-05-14,"Dr. W. RIHTNIEMI’le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2098,VRK-0887,66eabc802e92de098dfcadd7,2098,I/3,1920-05-14,"Härra Antti KAUKONEN’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2099,VRK-0449,66eabc2d2e92de098dfc9780,2099,I/3,1920-05-14,"Dr. O. HANNIKAINEN’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2100,VRK-0782,66eabc6d2e92de098dfca882,2100,I/3,1920-05-14,"Õigusteadlane J. E. KRONQWIST’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2101,VRK-1516,66eabcec2e92de098dfccd96,2101,I/3,1920-05-14,"Härra W. MARKKULA’le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2102,VRK-2366,66eabd6f2e92de098dfcf87f,2102,I/3,1920-05-14,"Härra S. SAHLSTRÖM’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2103,VRK-0216,66eabc062e92de098dfc8bd4,2103,I/3,1920-05-14,"Apteker M. CALONIUS’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2104,VRK-0901,66eabc822e92de098dfcae59,2104,I/3,1920-05-14,"Insener KEHWOLA’le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2105,VRK-0482,66eabc322e92de098dfc9947,2105,I/3,1920-05-14,"Magister Ilmari HAWU’le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2106,VRK-0480,66eabc322e92de098dfc990d,2106,I/3,1920-05-14,"Politseimeister Eino HAWAS’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2107,VRK-0030,66eabbe82e92de098dfc826c,2107,I/3,1920-05-14,"Proua Lempi AHLA’le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2108,VRK-1589,66eabcf62e92de098dfcd122,2108,I/3,1920-05-14,"Lektor H. MIKKONEN’ile, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisel ja korraldamisel.",
VRA-2109,VRK-0016,66eabbe52e92de098dfc81ad,2109,II/3,1920-09-14,"2 jalawäe polgu weltweeblile Eduard ABEL’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 11 märtsil 1919 a. Lasarewo mõisa ja 26 mail 1919 a. Seretinskoe kõrtsi juures.",
VRA-2110,VRK-2123,66eabd4c2e92de098dfcec50,2110,II/3,1920-09-14,"2 jalawäe polgu kapralile Gustaw KARLSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus Lasarewo mõisa all.",
VRA-2111,VRK-1182,66eabcb92e92de098dfcbcd3,2111,II/3,1920-09-14,"2-se jalawäe polgu wanemale alamohwitserile Woldemar LÄÄNE’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 25 weebruaril 1919 a. Petseri all, Bapkino ja Lebedi külade waldamisel.",
VRA-2112,VRK-1863,66eabd202e92de098dfcdf1a,2112,II/3,1920-09-14,"2 jalawäe polgu reamehele Aleksander PÄRSIKIWI’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 3 aprillil 1919 a. Bolowski all.",
VRA-2113,VRK-1039,66eabc9f2e92de098dfcb576,2113,II/3,1920-09-14,"jalawäe polgu reamehele Peeter KORB’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 10 aprillil 1919 a. Aristowa all.",
VRA-2114,VRK-1379,66eabcd72e92de098dfcc6ba,2114,II/3,1920-09-14,"2-se jalawäe polgu reamehele Gustaw LOKKO’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 1919 a. märtsi kuul Poroki küla all.",
VRA-2115,VRK-0623,66eabc4e2e92de098dfca063,2115,II/3,1920-09-14,"2 jalawäe polgu reamehele Oskar HINT’ile, hinnates wahwust, mis Teie ülesnäitanud lahingutes Ratsewo mõisas ja Salesje küla juures.",
VRA-2116,VRK-0854,66eabc792e92de098dfcac11,2116,II/3,1920-09-14,"2 jalawäe polgu kapralile Julius KARU’le, hinnates wahwust, mis Teie ülesnäitanud lahingus Konetski küla juures.",
VRA-2117,VRK-2878,66eabdc02e92de098dfd12a4,2117,II/3,1920-09-14,"2 jalawäe polgu reamehele Rudolf UIBO’le, hinnates wahwust, mis Teie ülesnäitanud 22 augustil 1919 a. Marienhauseni all Wonogi küla juures.",
VRA-2118,VRK-2422,66eabd772e92de098dfcfb88,2118,II/3,1920-09-14,"2 jalawäe polgu wanemale alamohwitserile Johannes SAWIAUK’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 10 märtsil 1919 a. Golowina küla juures.",
VRA-2119,VRK-1113,66eabcac2e92de098dfcb945,2119,II/3,1920-09-14,"2-se jalawäe polgu nooremale alamohwitserile Willem KULL’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 4 weebruaril 1919 a. Petseri waldamisel ja 28 märtsil 1919 a. Wastseliina all.",
VRA-2120,VRK-0607,66eabc4a2e92de098dfc9f9e,2120,II/3,1920-03-26,"Sõdurile H. HYPPÖNEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2121,VRK-1743,66eabd0e2e92de098dfcd903,2121,II/3,1920-03-26,"Sõdurile V. OITTINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2122,VRK-0512,66eabc372e92de098dfc9acd,2122,II/3,1920-03-26,"Sõdurile S. HÄGGMAN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2123,VRK-0033,66eabbe92e92de098dfc82ad,2123,II/3,1920-03-26,"Sõdurile V. AHTI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2124,VRK-0320,66eabc192e92de098dfc9125,2124,II/3,1920-03-26,"Sõdurile T. JERMISOFF’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2125,VRK-1391,66eabcd92e92de098dfcc73b,2125,II/3,1920-03-26,"Sõdurile Otto LOUHILA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2126,VRK-1716,66eabd0b2e92de098dfcd7bb,2126,II/3,1920-03-26,"Sõdurile Georg NORDGREN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2127,VRK-1331,66eabcd02e92de098dfcc431,2127,II/3,1920-03-26,"Sõdurile Lars LINDBERG’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2128,VRK-2506,66eabd842e92de098dfcff98,2128,II/3,1920-03-26,"Sõdurile Antti SILTANEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2129,VRK-2751,66eabda92e92de098dfd0c0d,2129,II/3,1920-03-26,"Sõdurile Yrjö TIAINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2130,VRK-0099,66eabbf52e92de098dfc8601,2130,II/3,1920-03-26,"Sõdurile Einar ANTTILA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2131,VRK-2365,66eabd6f2e92de098dfcf87e,2131,II/3,1920-03-26,"Sõdurile Tapio SAHA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2132,VRK-2995,66eabdd22e92de098dfd187c,2132,II/3,1920-03-26,"Sõdurile Aulis VEHNIÄINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2133,VRK-1315,66eabcce2e92de098dfcc36b,2133,II/3,1920-03-26,"Sõdurile Karl LILJESTRÖM’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2134,VRK-1661,66eabd012e92de098dfcd4f2,2134,II/3,1920-03-26,"Sõdurile Sulo MYKKÄNEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2135,VRK-1770,66eabd122e92de098dfcda47,2135,II/3,1920-03-26,"Sõdurile Bruno OLLILA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2136,VRK-1240,66eabcc32e92de098dfcbf9e,2136,II/3,1920-03-26,"Sõdurile Yrjö LAWIKAINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti wabaduswõitluses.",
VRA-2137,VRK-2692,66eabda02e92de098dfd0900,2137,II/3,1920-03-26,"Sõdurile Yrjö TAMMILUSTO’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2138,VRK-1953,66eabd302e92de098dfce3aa,2138,II/3,1920-03-26,"Sõdurile Aleksi PENTTILÄ’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2139,VRK-0812,66eabc722e92de098dfcaa0a,2139,II/3,1920-03-26,"Sõdurile Arthur KANANEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2140,VRK-0490,66eabc332e92de098dfc9989,2140,II/3,1920-03-26,"Sõdurile Kalle HEIKKILÄ’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2141,VRK-1207,66eabcbd2e92de098dfcbe1a,2141,II/3,1920-03-26,"Sõdurile Juho LAITINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2142,VRK-2367,66eabd702e92de098dfcf8bd,2142,II/3,1920-03-26,"Sõdurile Sakari SAINE’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2143,VRK-2292,66eabd642e92de098dfcf4f0,2143,II/3,1920-03-26,"Sõdurile Edward ROSBLOM’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2144,VRK-2197,66eabd562e92de098dfcf01b,2144,II/3,1920-03-26,"Sõdurile Antti REIMAN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2145,VRK-0661,66eabc562e92de098dfca269,2145,II/3,1920-03-26,"Sõdurile Simo JANTUNEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2146,VRK-1053,66eabca12e92de098dfcb63b,2146,II/3,1920-03-26,"Sõdurile Eino KORWELA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2147,VRK-0468,66eabc302e92de098dfc9886,2147,II/3,1920-03-26,"Sõdurile Juho HAPPONEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2148,VRK-2373,66eabd702e92de098dfcf8ff,2148,II/3,1920-03-26,"Sõdurile Alfred SKIPPARI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2149,VRK-2208,66eabd582e92de098dfcf09d,2149,II/3,1920-03-26,"Sõdurile Matti REINIKAINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2150,VRK-3032,66eabdd82e92de098dfd1a43,2150,II/3,1920-03-26,"Sõdurile Nestor WIINAMÄKI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2151,VRK-1514,66eabceb2e92de098dfccd54,2151,II/3,1920-03-26,"Sõdurile Abel MARJANEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2152,VRK-2713,66eabda42e92de098dfd0a43,2152,II/3,1920-03-26,"Sõdurile Frans TASKINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2153,VRK-2503,66eabd842e92de098dfcff9b,2153,II/3,1920-03-26,"Sõdurile Toivo SILLANPÄÄ’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2154,VRK-2081,66eabd452e92de098dfcea03,2154,II/3,1920-03-26,"Sõdurile Enok PULKKINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2155,VRK-0484,66eabc322e92de098dfc9946,2155,II/3,1920-03-26,"Sõdurile Kalle HÄYRYNEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2156,VRK-0005,66eabbe42e92de098dfc8117,2156,II/3,1920-03-26,"Sõdurile Toivo AALTO’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2157,VRK-0913,66eabc852e92de098dfcaf1c,2157,II/3,1920-03-26,"Sõdurile Matti KESKIPOIKILA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2158,VRK-1704,66eabd082e92de098dfcd6fb,2158,II/3,1920-03-26,"Sõdurile Yrjö NIKKILÄ’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2159,VRK-2908,66eabdc42e92de098dfd1429,2159,II/3,1920-03-26,"Sõdurile Lauri UUSITALO’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2160,VRK-0609,66eabc4a2e92de098dfc9fa1,2160,II/3,1920-03-26,"Sõdurile Tauno HYTÖNEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2161,VRK-1006,66eabc982e92de098dfcb3b0,2161,II/3,1920-03-26,"Sõdurile Wiljam KOIWISTO’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2162,VRK-1844,66eabd1d2e92de098dfcde17,2162,II/3,1920-03-26,"Sõdurile Matti PAJALA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2163,VRK-0818,66eabc732e92de098dfcaa4a,2163,II/3,1920-03-26,"Sõdurile Israel KANGASKOKKO’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2164,VRK-0152,66eabbfd2e92de098dfc8886,2164,II/3,1920-03-26,"Sõdur Risto BERANCE’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2165,VRK-2508,66eabd842e92de098dfcffd9,2165,II/3,1920-03-26,"Sõdurile Torsten SILVA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2166,VRK-1047,66eabca02e92de098dfcb5f6,2166,II/3,1920-03-26,"Sõdurile Wiljo KORTESMAA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2167,VRK-0923,66eabc862e92de098dfcaf9f,2167,II/3,1920-03-26,"Sõdurile Kalle KETTUNEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2168,VRK-1627,66eabcfc2e92de098dfcd32a,2168,II/3,1920-03-26,"Sõdurile Tuomas MULARI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2169,VRK-1471,66eabce52e92de098dfccb4b,2169,II/3,1920-03-26,"Sõdurile Nikolai MOLANDER’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2170,VRK-0577,66eabc442e92de098dfc9e18,2170,II/3,1920-03-26,"Sõdurile Siinto HONKANIEMI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2171,VRK-1869,66eabd212e92de098dfcdf5a,2171,II/3,1920-03-26,"Sõdurile Eino PALMU’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2172,VRK-0341,66eabc1d2e92de098dfc922b,2172,II/3,1920-03-26,"Sõdurile Anton FILPPULA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2173,VRK-2352,66eabd6e2e92de098dfcf7fa,2173,II/3,1920-03-26,"Sõdurile Martti SAARIKANGAS’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2174,VRK-1434,66eabcdf2e92de098dfcc984,2174,II/3,1920-03-26,"Sõdurile Emil LYYTIKÄINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2175,VRK-1348,66eabcd22e92de098dfcc4f3,2175,II/3,1920-03-26,"Sõdurile Toiwo LINDSTRÖM’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2176,VRK-1913,66eabd292e92de098dfce1a2,2176,II/3,1920-03-26,"Sõdurile Viljo PANU’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2177,VRK-1466,66eabce52e92de098dfccb09,2177,II/3,1920-03-26,"Sõdurile Martti MÄKELÄ’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2178,VRK-0446,66eabc2d2e92de098dfc977e,2178,II/3,1920-03-26,"Sõdurile Jooseppi HÄMÄLÄINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2179,VRK-2690,66eabda02e92de098dfd08fd,2179,II/3,1920-03-26,"Sõdurile Kustaa TAMMELIN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2180,VRK-1855,66eabd1f2e92de098dfcde9a,2180,II/3,1920-03-26,"Sõdurile Nestor PAKKANEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2181,VRK-0606,66eabc4a2e92de098dfc9fa2,2181,II/3,1920-03-26,"Sõdurile Paawo HYÖKY’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2182,VRK-2147,66eabd4f2e92de098dfced92,2182,II/3,1920-03-26,"Sõdurile Niilo RÄSÄNEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2183,VRK-2415,66eabd762e92de098dfcfb09,2183,II/3,1920-03-26,"Sõdurile Artturi SÄTERI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2184,VRK-1646,66eabcfe2e92de098dfcd42e,2184,II/3,1920-03-26,"Sõdurile Leo MURTO’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2185,VRK-1159,66eabcb52e92de098dfcbb8d,2185,II/3,1920-03-26,"Sõdurile Toivo KUTTINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2186,VRK-0115,66eabbf72e92de098dfc86c0,2186,II/3,1920-03-26,"Sõdurile Lauri ASIKAINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2187,VRK-1515,66eabcec2e92de098dfccd93,2187,II/3,1920-03-26,"Sõdurile Arwi MARKKOLA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2188,VRK-0348,66eabc1d2e92de098dfc926b,2188,II/3,1920-03-26,"Sõdurile Tuomas FLANDER’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2189,VRK-1761,66eabd122e92de098dfcda07,2189,II/3,1920-03-26,"Sõdurile Hannes OKSMANN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2190,VRK-1692,66eabd072e92de098dfcd676,2190,II/3,1920-03-26,"Sõdurile Emil NIEMINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2191,VRK-0515,66eabc372e92de098dfc9b10,2191,II/3,1920-03-26,"Sõdurile Lauri HELSKE’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2192,VRK-2374,66eabd702e92de098dfcf901,2192,II/3,1920-03-26,"Sõdurile Eino SALIMÄKI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2193,VRK-0131,66eabbfa2e92de098dfc8782,2193,II/3,1920-03-26,"Sõdur Pentti BÄCK’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
VRA-2194,VRK-3112,66eabde52e92de098dfd1e53,2194,II/3,1920-03-26,"Sõdurile Antti YLITALO’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas.",
