eid,mille_eest
66d87943f2daf46b31453470,"hinnates sõjalisi teenuseid, mis reamees Evald FRIEDRICHSON Eesti Vabariigi vastu üles näidanud novembrikuus 1918 a., kui kooliõpilaste rühma organiseeris ja korrapidamisest Tallinnas elavalt osa võttis ja hädaohtlikul silmapilgul „Löögipataljoniga“ frondile kindral Tõnissoni käsutada sõitis"
66d87943f2daf46b31453474,"hinnates sõjalisi teenuseid, mis reamees Hans RIIBERK Eesti Vabariigi vastu üles näidanud novembrikuus 1918 a., kui kooliõpilaste rühma organiseeris ja korrapidamisest Tallinnas elavalt osa võttis ja hädaohtlikul silmapilgul „Löögipataljoniga“ frondile kindral Tõnissoni käsutada sõitis"
66d87943f2daf46b3145346e,"hinnates sõjalisi teenuseid, mis reamees Voldemar RIIBERK Eesti Vabariigi vastu üles näidanud novembrikuus 1918 a., kui kooliõpilaste rühma organiseeris ja korrapidamisest Tallinnas elavalt osa võttis ja hädaohtlikul silmapilgul „Löögipataljoniga“ frondile kindral Tõnissoni käsutada sõitis"
66d87944f2daf46b314534f8,"hinnates sõjalisi teenuseid, mis sõjaväeametnik Georg KALEV Eesti Vabariigi vastu üles näidanud Sõjaväe Varustusvalitsuse kraamiosakonna kantselei organiseerimisel, tänu kelle algatusvõimele, otstarbekohasele ja ennastsalgavalt püsivale tööle sai osakonna ladudesse mitmesugust sõjavarustust muretsetud ja sellega varustatud sõjaväge"
66d87941f2daf46b31453360,"hinnates vahvust, mis 1. jalaväepolgu 9. roodu ülem leitnant August LINNO Eesti Vabadussõjas üles näidanud Narva rindel Kuninga küla ja Korolevsky saare juures vaenlase läbimurde likvideerimisel 7. detsembril 1919"
66d87940f2daf46b31453307,"hinnates vahvust, mis 1. jalaväepolgu jalaluurajate meeskonna ülem leitnant Aleksander AROL Eesti Vabadussõjas üles näidanud lahingus Narva jõe liinil Kriuscha ja Ust-Scherdjanka külade all 18. detsembril 1919"
66d87941f2daf46b31453391,"hinnates vahvust, mis 1. jalaväepolgu rooduülem alamkapten Aleksei BACHSTEIN Eesti Vabadussõjas üles näidanud 26. mail 1919 Rõuge alevi all Viitina mõisa kindlustatud liini vallutamisel"
66d8793df2daf46b3145314a,"hinnates vahvust, mis 1. Ratsapolgu 2. eskadroni nooremallohvitser Friedrich Joosepi p. ILVES Eesti Vabadussõjas üles näidanud lahingus 24. aprillil 1919 Pärtli küla äravõtmisel, kus vaenlane jättis maha 2 kuulipildujat ning hulk püsse ja padruneid"
66d87941f2daf46b31453333,"hinnates vahvust, mis 1. Ratsapolgu leitnant Artur NIEMINEN Eesti Vabadussõjas üles näidanud 2. juunil 1919 Neu-Schvanenburgi mõisa valdamisel"
66d8793df2daf46b31453144,"hinnates vahvust, mis 1. Ratsapolgu noorem allohvitser Hans Jüri p. LILLAKAS Eesti Vabadussõjas üles näidanud lahingus 22. aprillil 1919 Napi küla all, kus tõi tule alt haavatud ohvitseri ning ajutise kolme rühma ja Misso kaitseliidu ülemana lõi vaenlase hoobi tagasi ja polgu haaramisest päästis"
66d8793df2daf46b31453146,"hinnates vahvust, mis 1. Ratsapolgu nooremallohvitser Jakob Jaani p. VIIDEMANN, Eesti Vabadussõjas üles näidanud 7. märtsil 1919 Odseni külas oma rühmaga posti peal esimesel liinil eskadroni kaitsel. Sai vaenlase pealetungimise ajal rinnust haavata, kuid jäi edasi rivvi ja juhtis rühma edasi, oma kohust viimase võimaluseni täites"
66d8793df2daf46b31453119,"hinnates vahvust, mis 1. Ratsapolgu nooremallohvitser Johannes Johani p. SEREN Eesti Vabadussõjas üles näidanud 24. aprillil 1919 Sagrö külas Pihkva-Riia kivitee ääres, kus äkilise rünnakuga tungis läbi vaenlase aheliku ning viis sõnumi 1. eskadroni ülemale, päästes sellega 1. eskadroni vaenlase poolt ümberhaaramisest"
66d8793cf2daf46b31453065,"hinnates vahvust, mis 1. Ratsapolgu reamees Andres Johani p. INGELMANN Eesti Vabadussõjas üles näidanud 25. märtsil 1919 Plaani kiriku juures"
66d8793df2daf46b314530ec,"hinnates vahvust, mis 1. suurtükiväepolgu 5. patarei reamees Sergei Reinu p. UIBOPUU Eesti Vabadussõjas üles näidanud 25. jaanuaril 1919, kui Lõve vallamaja juures vaatluspunktist üle lageda välja taganedes päästis pealetungiva vaenlase käest patarei ülema kapten Roska"
66d8793af2daf46b31452f2b,"hinnates vahvust, mis 2. Diviisi eraldi eskadroni vanemallohvitser Jaan Hendriku p. TAPFER Eesti Vabadussõjas üles näidanud luurekäikudel 12. jaanuaril 1919 a. minnes Tõrva all enamlaste frondist läbi, käis Pikasillas, Rõngus, Pukas, Keenis, Sangastes ja Laatres koos ohvitseri asetäitja Bruno Grossiga. Viibisid seal ligemale 40 tundi ja ulatudes kuni 36 versta vaenlase selja taha ning tõid rohkesti andmeid vaenlase arvu, seisukorra ja rahva meeleolu kohta"
66d8793ef2daf46b314531a1,"hinnates vahvust, mis 2. jalaväepolgu 10. roodu vanemallohvitser Paul Jüri p. SÄRKA Eesti Vabadussõjas üles näidanud rühma ülemana, kui tegi 20 km luurekäigu Kuprovo tee peale, tungis vaenlase eelkindlustuste peale, olles ise kõige ees ja lõi vaenlase oma seisukohtadelt välja ning sai sõjasaagiks 20 püssi ja hulk padruneid"
66d87941f2daf46b31453361,"hinnates vahvust, mis 2. jalaväepolgu 3. roodu ülema kt leitnant Anton PORI Eesti Vabadussõjas üles näidanud lahingus 29. jaanuaril 1919 Räpina võtmisel, 1. veebruaril 1919 Matschurova küla vallutamisel ja 3. märtsil 1919 Plessi karjamõisa juures vaenlase pealetungi tagasilöömisel"
66d87941f2daf46b31453365,"hinnates vahvust, mis 2. jalaväepolgu 6. roodu leitnant Villem JAKOBSON Eesti Vabadussõjas üles näidanud lahingus 31. jaanuaril 1919 a. Tuderna silla juures, luureretkel 3. veebruaril 1919 Võrru ja lahingus 4. mail 1919 a. Kõo küla all"
66d87942f2daf46b31453416,"hinnates vahvust, mis 2. jalaväepolgu 8. roodu ülema kapten Johan MÕTTUS Eesti Vabadussõjas üles näidanud 9. aprillil 1919 a. Aristovo küla äravõtmisel ja 24. aprillil 1919 a. Kõo küla all"
66d8793cf2daf46b31453037,"hinnates vahvust, mis 2. jalaväepolgu reamees August Mihkli p. PEDIUS Eesti Vabadussõjas üles näidanud, kui lahingus 3. aprillil 1919 Verebkova küla äravõtmisel veltveebli kohuste täitjana juhtis küla kaitsmist, sattus kuulipilduja tule alla ning sai mitmest kuulist haavata ning suri enne, kui teda sidumise punkti jõuti kanda"
66d87942f2daf46b31453415,"hinnates vahvust, mis 3. jalaväepolgu  kuulipildujate komando ülem kapten Peeter UNIVER Eesti Vabadussõjas üles näidanud Kärstna ja Karola mõisa juures 6. jaanuaril 1919"
66d87943f2daf46b31453444,"hinnates vahvust, mis 3. Jalaväepolgu 1. pataljoni ülem kolonel-leitnant Johan SCHMIDT Eesti Vabadussõjas üles näidanud lahingus 6. jaanuaril 1919 a. Taagepera kõrtsi ja mõisa vallutamisel"
66d87941f2daf46b31453363,"hinnates vahvust, mis 3. jalaväepolgu 12. roodu ülema kt leitnant Rudolf KURELAUK Eesti Vabadussõjas üles näidanud 28. veebruaril 1919 a. Latsubo talu vallutamisel ja 2. novembril 1919 a. Põtalovo sihis Aksonovo mäe võtmisel"
66d8793cf2daf46b314530c0,"hinnates vahvust, mis 3. jalaväepolgu kapral Arnold Gustavi p. OTSING Eesti Vabadussõjas üles näidanud lahingus 4. novembril 1919, kus päästis Ostrovi sihis Kudrova mõisast taganemisel vaenlase kätte langenud raskekuulipilduja"
66d8793cf2daf46b314530c1,"hinnates vahvust, mis 3. jalaväepolgu kapral Eduard Jakobi p. HERNE Eesti Vabadussõjas üles näidanud 3. novembril 1919 Untina juures Ostrovi sihis, kus tungis 10. roodu 3. rühm, mille jaoülemaks ta oli, esimesena üle punaste traataia raskekuulipildujate tule all, millega vaenlase kindlustatud seisukohad läbi murti"
66d87940f2daf46b31453281,"hinnates vahvust, mis 3. jalaväepolgu lipnik Aleksei MELTS Eesti Vabadussõjas üles näidanud Kudrovo mõisa vallutamisel 3. novembril 1919"
66d87940f2daf46b314532db,"hinnates vahvust, mis 3. jalaväepolgu ratsa maakuulajate komando ülem leitnant Nikolai FISCHER Eesti Vabadussõjas üles näidanud Kärstna mõisa valdamisel 2. jaanuaril 1919"
66d8793cf2daf46b314530bf,"hinnates vahvust, mis 3. jalaväepolgu reamees Johannes Liina p. NÕMM Eesti Vabariigi vastu üles näidanud Riia all Selteni gipsi vabriku valdamisel 2. juulil 1919"
66d8793ef2daf46b314531cc,"hinnates vahvust, mis 3. jalaväepolgu veltveebel Johannes Juhani p. NEIFELD Eesti Vabadussõjas üles näidanud, kui lõi oma rühmaga tagasi Landeswehri rünnaku ja võttis endised seisukohad uuesti oma alla lahingus Ronneburgi mõisa juures 22. juunil 1919"
66d8793af2daf46b31452f58,"hinnates vahvust, mis 4. jalaväepolgu 3. roodu ülem kapten Johannes REMMEL Eesti Vabadussõjas üles näidanud Narva rindel Verino mõisa ja küla valdamisel 10. augustil 1919"
66d8793ff2daf46b31453254,"hinnates vahvust, mis 4. Jalaväepolgu 3. roodu vanemohvitser lipnik Paul PRAKS Eesti Vabadussõjas üles näidanud oma poolrooduga 10. augustil 1919 Aleksandrovskaja Gorka külas"
66d8793cf2daf46b31453091,"hinnates vahvust, mis 4. jalaväepolgu 6. roodu reamees Herman Peetri p. KORTIN Eesti Vabadussõjas üles näidanud metsavahi maja äravõtmisel 31. oktoobril 1919"
66d8793ff2daf46b31453252,"hinnates vahvust, mis 4. jalaväepolgu 6. roodu ülem lipnik Johannes PERK Eesti Vabadussõjas üles näidanud lahingus 6. augustil 1919 Shabino küla tagasi võtmisel"
66d8793ef2daf46b31453172,"hinnates vahvust, mis 4. jalaväepolgu 6. roodu vanemallohvitser Rudolf Joosepi p. TERNO Eesti Vabadussõjas üles näidanud, kui 14. novembril 1919 Polutshje küla juures päästis oma rühmaga positsioonile toodava suurtüki vaenlaste käest"
66d87940f2daf46b3145330a,"hinnates vahvust, mis 4. jalaväepolgu leitnant Adolf JOHANNES Eesti Vabadussõjas üles näidanud lahingus 17. detsembril 1919 a. üle Narva jõe tunginud vaenlase tagasilöömisel Mustajõel 1. jalaväepolgu rajoonis"
66d87940f2daf46b31453308,"hinnates vahvust, mis 4. jalaväepolgu leitnant Jakob LUBERG Eesti Vabadussõjas üles näidanud 4. augustil 1919 Kusmino külas Luuga jõe ääres"
66d87941f2daf46b31453337,"hinnates vahvust, mis 4. jalaväepolgu leitnant Karl PAVEL Eesti Vabadussõjas üles näidanud Odrasaare küla vallutamisel 21. veebruaril 1919"
66d87941f2daf46b31453362,"hinnates vahvust, mis 4. jalaväepolgu leitnant Robert EICHVALDT Eesti Vabadussõjas üles näidanud Novaja küla valdamisel 27. oktoobril 1919"
66d8793cf2daf46b31453094,"hinnates vahvust, mis 4. jalaväepolgu reamees Arnold Johannese p. TETLOV Eesti Vabadussõjas üles näidanud lahingus 8. augustil 1919 a. Novo-Pjatnitskaja küla all automaatpüssi peal esimeseks numbriks olles"
66d8793cf2daf46b314530be,"hinnates vahvust, mis 4. jalaväepolgu reamees Johannes Hansu p. OLMANN Eesti Vabadussõjas üles näidanud lahingus 27. novembril 1919 a. Fitinka külas, olles 1. roodu juures telefonistiks parandas vaenlase tule all rooduülema ja suurtükipatarei vahel telefoniühenduse"
66d8793cf2daf46b31453095,"hinnates vahvust, mis 4. jalaväepolgu reamees Mart Mardi p. TURU Eesti Vabadussõjas üles näidanud lahingus 8. augustil 1919 a. Novo-Pjatnitskaja küla all"
66d8793af2daf46b31452f55,"hinnates vahvust, mis 4. jalaväepolgu ülem kolonel Aleksander SEIMAN Eesti Vabadussõjas üles näidanud lahingutes 10.–11. augustil 1919 a. Veerino mõisa, Schabina, Kalmotka ja Gorka küla rajoonis, kus vaenlane pealetung peatati ning läbimurre likvideeriti ja endine seisukord taastati"
66d8793ef2daf46b31453171,"hinnates vahvust, mis 4. jalaväepolgu vanemallohvitser Kris-tof Elia p. ROOS Eesti Vabadussõjas üles näidanud pärast Narvast taganemist Konju küla ja Oru jaama kaitsejoonelt minnes maakuulajate salgaga öösel Vaivara sihis luurekäigule ning vangistasid Päite küla ühes talus magava punaste ratsasalga"
66d8793af2daf46b31452f86,"hinnates vahvust, mis 5. jalaväepolgu 2. pataljoni ülem kolonelleitnant August TRAKSMANN Eesti Vabadussõjas üles näidanud juhtides vastu 4. augustit 1919 a. Pihkva eelsel rindel Samoschje küla all vasturünnakut ja likvideerides vaenlase läbimurde"
66d87942f2daf46b314533e9,"hinnates vahvust, mis 5. jalaväepolgu 9. roodu ülema kt kapten Heinrich HIOB Eesti Vabadussõjas üles näidanud, kui vallutas oma rooduga 11. oktoobril 1919 Pihkva rindel Mursino ja Mishugi külad"
66d8793df2daf46b3145311c,"hinnates vahvust, mis 5. jalaväepolgu kapral Edgar Augusti p. SUURESAAR Eesti Vabadussõjas üles näidanud 20. novembril 1919 Laura alevi lähedal Polsohnova küla all, kus oma automaatpüssiga „Madsen“ tuld avades sundis vaenlase taganema ja võimaldas meil küla tagasi võtta"
66d87941f2daf46b31453335,"hinnates vahvust, mis 5. jalaväepolgu leitnant Nikolai TRANKMANN Eesti Vabadussõjas üles näidanud Pihkva väerinnal Toroschino küla juures vaenlase suurtüki äravõtmisel 26. mail 1919"
66d8793cf2daf46b31453090,"hinnates vahvust, mis 5. jalaväepolgu reamees Aleksander Jakobi p. ALBERG Eesti Vabadussõjas üles näidanud lahingus 15. detsembril 1918 Mägedi küla juures"
66d8793ff2daf46b31453226,"hinnates vahvust, mis 6. jalaväepolgu 4. roodu ohvitseri asetäitja Johannes REILAND Eesti Vabadussõjas üles näidanud lahingutes 1.05.1919 Relle ja Kesgali juures, 24.05.1919 Kambowski juures, kus võttis vaenlase polgu adjutandi ühes ratsahobusega vangi, 27.06.1919 Jegelmühle ümbruses Riia all ning 17.12.1919 Väska küla all, kus ka haavata sai"
66d8793ff2daf46b31453253,"hinnates vahvust, mis 6. jalaväepolgu lipnik Paul VASSIL Eesti Vabadussõjas üles näidanud, kui läks 26. detsembril 1918 talumeheks riietununa Ruhja alevisse, kus asus punavägi ja hankis väärtuslikke andmeid, mis võimaldas vaenlase liikumist silmas pidada ja järgmisel päeval valmis olla vaenlasega lahingu pidamiseks"
66d8793ff2daf46b31453256,"hinnates vahvust, mis 6. jalaväepolgu roodu ülem lipnik Johann PELBERG Eesti Vabadussõjas üles näidanud 22. juunil 1919 Roopa lahingus, kus ise langes"
66d8793ef2daf46b314531ce,"hinnates vahvust, mis 6. jalaväepolgu veltveebel Johannes Tõnise p. TILK Eesti Vabadussõjas üles näidanud, kui 16. veebruaril 1919 taganemisel Lätimaal Vana-Otenhofi mõisa all võttis rooduülema leitnant Tammanni haavata saamisel roodu juhtimise ajutiselt üle ning päästis haavatud rooduülema vangilangemisest"
66d8793ff2daf46b31453229,"hinnates vahvust, mis 7. jalaväepolgu 6. roodu nooremohvitser, lipnik Arnold LILLAK Eesti Vabadussõjas üles näidanud lahingus 5. novembril 1919 a., kus tema juhitud poolrood Velikopolje küla tormijooksuga ära võttis ja seal asuva enamlaste roodu ühes kuulipildujatega välja lõi. Selles lahingus sai lipnik Lillak surma"
66d87943f2daf46b31453443,"hinnates vahvust, mis 9. jalaväepolgu 3. pataljoni ülem kolonelleitnant Peter KOLTS Eesti Vabadussõjas üles näidanud lahingutes Sala küla all 17. ja 28. detsembril 1919"
66d87942f2daf46b31453418,"hinnates vahvust, mis 9. jalaväepolgu 7. roodu ülem major August KASEKAMP Eesti Vabadussõjas üles näidanud 11. augustil 1919 Veerino küla vallutamisel, 18. novembril 1919 Gorka ja Kalmotka vaheliste positsioonide kaitsmisel ning 8.–17. detsembril 1919 Dubrovka eelsete liinide hoidmisel ja vaenlase rünnakute tagasilöömisel"
66d8793ff2daf46b31453228,"hinnates vahvust, mis 9. jalaväepolgu 8. roodu ülem lipnik Juhan KOGER Eesti Vabadussõjas üles näidanud lahingus 22. juunil 1919 Veeveri juures, juhtides roodu vallutas Landeswehri hästi kindlustatud liini, kuid hakates pealetungi jätkama sai kaevikust välja hüpates surma"
66d87940f2daf46b31453280,"hinnates vahvust, mis 9. jalaväepolgu luurajate komando ülem nooremleitnant Mart REIMANN Eesti Vabadussõjas üles näidanud 18. novembril 1919 Aleksandrovskaja Gorka küla all oma komandoga Luuga jõe kaitseliinil üle jõe tunginud vaenlast tagasi sundides"
66d8793df2daf46b31453149,"hinnates vahvust, mis 9. jalaväepolgu nooremallohvitser August Johannese p. VENTSEL Eesti Vabadussõjas üles näidanud 17. detsembril ja 30. detsembril 1919 Sala mõisa ja küla all"
66d8793cf2daf46b31453066,"hinnates vahvust, mis 9. jalaväepolgu reamees Aleksander GRANT Eesti Vabadussõjas üles näidanud, olles 13. märtsil 1919 Ikla küla juures Heinaste liinil Pärnu kaitsepataljoni 1. rooduga, mis vaenlastest ümberpiiratud, tõi vaenlase vahelt läbi hiilides teate, et 1. rood alla ei anna ning viis lahinguplatsile hädavajalikke automaatpüssi padruneid"
66d8793ef2daf46b31453175,"hinnates vahvust, mis 9. jalaväepolgu vanemallohvitser Eduard Karli p. VASAR Eesti Vabadussõjas üles näidanud, kui lahingus 28. detsembril 1919 Annenskaja küla all Dubrowka küla liinil lõi oma rühmaga tagasi vaenlase ülekaalukad rünnakud"
66d8793ef2daf46b31453173,"hinnates vahvust, mis 9. jalaväepolgu vanemallohvitser Karl Jaani p. ÕUNAPUU Eesti Vabadussõjas üles näidanud Tikmatschi külas 30. märtsil 1919, Engelshardsdorfi mõisa all 23. juunil 1919 ja Novopjatnitskoje liinil 16. novembril 1919"
66d87941f2daf46b3145338f,"hinnates vahvust, mis alamkapten Tõnis KOERN Sakala partisanide pataljoni kuulipildujate roodu ülemana Eesti Vabadussõjas üles näidanud vaenlase rinde murdmisel Panikovitschi mõisa all 23. aprillil 1919"
66d8793ff2daf46b314531f9,"hinnates vahvust, mis Arst Juhan TREUMANN Eesti Vabadussõjas üles näidanud 18. jaanuaril 1919 Meredessantpataljoni koosseisus, kus läks arstina Mereküla rannas maale ja Laagna mõisa lahingus võitles püss käes kuni lahingu lõpuni, sundides vaenlase põgenema"
66d87942f2daf46b314533bd,"hinnates vahvust, mis Balti Pataljoni 2. roodu rühmaülem alamkapten Konrad KÜGLER Eesti Vabadussõjas üles näidanud Vasknarva vastas üle Narva jõe Vene poolel asuvate Podkustovo, Kurotschki ja Skamja külade vallutamisel 6. aprillil 1919"
66d8793df2daf46b314530ed,"hinnates vahvust, mis Balti pataljoni kapral Voldemar Vilhelmi p. REINARTZ Eesti Vabadussõjas üles näidanud 7. veebruaril 1919 Naroova jõe kaldal Gorodenko küla tagasivallutamisel"
66d8794af2daf46b31453902,"hinnates vahvust, mis Härra Kapten Arvid PETERSONS Eesti Vabadussõjas üles näidanud"
66d8794bf2daf46b3145395d,"hinnates vahvust, mis Härra Kapten August SIRKS Eesti Vabadussõjas üles näidanud"
66d8794af2daf46b31453904,"hinnates vahvust, mis Härra Kapten Karl PRIEDITS Eesti Vabadussõjas üles näidanud"
66d8794af2daf46b31453903,"hinnates vahvust, mis Härra Kapten Martin KASPARSONS Eesti Vabadussõjas üles näidanud"
66d8794af2daf46b31453931,"hinnates vahvust, mis Härra Kolonel Karl PENCIS Eesti Vabadussõjas üles näidanud"
66d8794bf2daf46b3145395a,"hinnates vahvust, mis Härra Kolonel-leitnant Arnold KURŠE Eesti Vabadussõjas üles näidanud"
66d8794af2daf46b3145392f,"hinnates vahvust, mis Härra Kolonel-leitnant Artur DANNEBERG Eesti Vabadussõjas üles näidanud"
66d8794bf2daf46b3145395c,"hinnates vahvust, mis Härra Kolonel-leitnant Fritc BERTULSONS Eesti Vabadussõjas üles näidanud"
66d8794af2daf46b31453900,"hinnates vahvust, mis härra Kolonel-leitnant Jaan Alfred AUNINS Eesti Vabadussõjas üles näidanud"
66d8794af2daf46b31453901,"hinnates vahvust, mis Härra Kolonel-leitnant Karl BAJARS Eesti Vabadussõjas üles näidanud"
