Kavaler_EID,Surname,Forename,Name
66d84c99f2daf46b314443e6,THÚRE,Petter,"THÚRE, Petter"
66d84c99f2daf46b314443e8,ESKOLA,Maria Matilda,"ESKOLA, Maria Matilda"
66d84c99f2daf46b3144440b,LILLE,Sofia Mathilda,"LILLE, Sofia Mathilda"
66d84c99f2daf46b31444408,KÄPY,Artturi Akseli,"KÄPY, Artturi Akseli"
66d84c99f2daf46b31444407,VESTERINEN,Emil,"VESTERINEN, Emil"
66d84c99f2daf46b3144440a,HURMERINTA,Kaarlo Viktor,"HURMERINTA, Kaarlo Viktor"
66d84c99f2daf46b3144440c,KORHONEN,Y.,"KORHONEN, Y."
66d84c9af2daf46b3144442a,VAULA,Elma Matilda,"VAULA, Elma Matilda"
66d84c9af2daf46b3144442c,MANNER,Ella,"MANNER, Ella"
66d84c9af2daf46b3144442b,PONSI,Arvid,"PONSI, Arvid"
66d84c9af2daf46b3144442e,SILÉN,Helga,"SILÉN, Helga"
66d84c9af2daf46b3144442d,LEHTO,Aili,"LEHTO, Aili"
66d84c9af2daf46b3144444e,SIMELIUS,Aili Maria,"SIMELIUS, Aili Maria"
66d84c9af2daf46b3144444f,KEIMILÄINEN,Lauri August,"KEIMILÄINEN, Lauri August"
66d84c9af2daf46b3144444d,NISKANEN,Ville,"NISKANEN, Ville"
66d84c9af2daf46b31444450,TROUPP,Anders,"TROUPP, Anders"
66d84c9af2daf46b31444451,GÖÖS,Lydia,"GÖÖS, Lydia"
66d84c9af2daf46b31444472,JOHNWICK,Stanley Adam,"JOHNWICK, Stanley Adam"
66d84c9af2daf46b31444470,IKONEN,Väinö Vilho,"IKONEN, Väinö Vilho"
66d84c9af2daf46b31444474,LATVA,Mikko,"LATVA, Mikko"
66d84c9af2daf46b31444473,KALLIO,Tobias,"KALLIO, Tobias"
66d84c9af2daf46b31444471,RIIJÄRVI,Vihtori Hesekiel,"RIIJÄRVI, Vihtori Hesekiel"
66d84c9af2daf46b31444497,PIHKALA,Martti Aleksander,"PIHKALA, Martti Aleksander"
66d84c9af2daf46b31444496,TAKKALA,Kauno Ilmari Matias,"TAKKALA, Kauno Ilmari Matias"
66d84c9af2daf46b31444493,AHVENAINEN,Väinö,"AHVENAINEN, Väinö"
66d84c9af2daf46b31444494,SUOSALMI,Oiva Toivo,"SUOSALMI, Oiva Toivo"
66d84c9af2daf46b31444495,KOSOLA,Iisakki Vihtori,"KOSOLA, Iisakki Vihtori"
66d84c9bf2daf46b314444b9,ORRENMAA,Heikki Vilhelmi,"ORRENMAA, Heikki Vilhelmi"
66d84c9bf2daf46b314444b6,KIVIMÄKI,Juha Sanfrid,"KIVIMÄKI, Juha Sanfrid"
66d84c9bf2daf46b314444b8,ESKOLA,Juho,"ESKOLA, Juho"
66d84c9bf2daf46b314444b7,ISOTALO,Antti,"ISOTALO, Antti"
66d84c9bf2daf46b314444ba,IKOLA,Jaakko Oskari,"IKOLA, Jaakko Oskari"
66d84c9bf2daf46b314444db,BJÖRKLUND,Isak Theodor,"BJÖRKLUND, Isak Theodor"
66d84c9bf2daf46b314444dc,RODEN,Astley Waldemar,"RODEN, Astley Waldemar"
66d84c9bf2daf46b314444da,KAITERA,Isak,"KAITERA, Isak"
66d84c9bf2daf46b314444d9,TUOMPO,Johan Eberhard,"TUOMPO, Johan Eberhard"
66d84c9bf2daf46b314444dd,ANDERSSON,Lauri Adolf,"ANDERSSON, Lauri Adolf"
66d84c9bf2daf46b314444fd,HANNUNIEMI,Juho August,"HANNUNIEMI, Juho August"
66d84c9bf2daf46b314444fe,OLLILA,Väinö Nikolaus,"OLLILA, Väinö Nikolaus"
66d84c9bf2daf46b314444fc,WESTERLUND,Axel,"WESTERLUND, Axel"
66d84c9bf2daf46b31444501,RIHTNIEMI,Volter,"RIHTNIEMI, Volter"
66d84c9bf2daf46b314444ff,KAUKONEN,Antti,"KAUKONEN, Antti"
66d84c9bf2daf46b3144451f,HANNIKAINEN,Karl Onni Gerhard,"HANNIKAINEN, Karl Onni Gerhard"
66d84c9bf2daf46b31444522,KALHA,Jalmari Evert,"KALHA, Jalmari Evert"
66d84c9bf2daf46b31444521,MARKKULA,V.,"MARKKULA, V."
66d84c9bf2daf46b31444520,SAHLSTRÖM,Aleksander,"SAHLSTRÖM, Aleksander"
66d84c9bf2daf46b31444523,CALONIUS,Matti Ernest Gustaf,"CALONIUS, Matti Ernest Gustaf"
66d84c9cf2daf46b31444543,KEHVOLA,Kyösti Antti,"KEHVOLA, Kyösti Antti"
66d84c9cf2daf46b31444544,HAVU,Ilmari,"HAVU, Ilmari"
66d84c9cf2daf46b31444547,HAVAS,Eino Soini,"HAVAS, Eino Soini"
66d84c9cf2daf46b31444542,AHLA,Lempi Maria,"AHLA, Lempi Maria"
66d84c9cf2daf46b31444546,MIKKONEN,Armas Antti,"MIKKONEN, Armas Antti"
66d84c9cf2daf46b31444565,ABEL,Eduard-Karl-Adolf,"ABEL, Eduard-Karl-Adolf"
66d84c9cf2daf46b31444568,RAJALA,Gustav,"RAJALA, Gustav"
66d84c9cf2daf46b31444569,LÄÄNE,Voldemar,"LÄÄNE, Voldemar"
66d84c9cf2daf46b31444566,PALM,Aleksander,"PALM, Aleksander"
66d84c9cf2daf46b31444567,KORB,Peeter,"KORB, Peeter"
66d84c9cf2daf46b3144458a,LOKKO,Gustav,"LOKKO, Gustav"
66d84c9cf2daf46b3144458b,INTI,Oskar,"INTI, Oskar"
66d84c9cf2daf46b3144458c,KARU,Julius,"KARU, Julius"
66d84c9cf2daf46b31444589,UIBO,Rudolf,"UIBO, Rudolf"
66d84c9cf2daf46b31444588,SAVIAUK,Johannes,"SAVIAUK, Johannes"
66d84c9df2daf46b314445ad,KULL,Villem,"KULL, Villem"
66d84c9df2daf46b314445ae,HYPPÖNEN,Heikki,"HYPPÖNEN, Heikki"
66d84c9df2daf46b314445ab,OITTINEN,Väinö Jooseppi,"OITTINEN, Väinö Jooseppi"
66d84c9df2daf46b314445ac,HELMIJÄRVI,Sven Petter,"HELMIJÄRVI, Sven Petter"
66d84c9df2daf46b314445af,AHTI,Väinö Päiviö,"AHTI, Väinö Päiviö"
66d84c9df2daf46b314445d1,ERMISCHEFF,Tihon,"ERMISCHEFF, Tihon"
66d84c9df2daf46b314445ce,LOUHILA,Otto,"LOUHILA, Otto"
66d84c9df2daf46b314445cf,NORELMA,Georg Edvin,"NORELMA, Georg Edvin"
66d84c9df2daf46b314445d2,LINDBERG,Lars Johan,"LINDBERG, Lars Johan"
66d84c9df2daf46b314445d0,SILTANEN,Antti,"SILTANEN, Antti"
66d84c9df2daf46b314445f5,TIAINEN,Yrjö,"TIAINEN, Yrjö"
66d84c9df2daf46b314445f1,ANTTILA,Einari,"ANTTILA, Einari"
66d84c9df2daf46b314445f3,SAHA,Tenho Tapio,"SAHA, Tenho Tapio"
66d84c9df2daf46b314445f4,VEHNIÄINEN,Aulis Armas,"VEHNIÄINEN, Aulis Armas"
66d84c9df2daf46b314445f2,LILJESTRÖM,Karl,"LILJESTRÖM, Karl"
66d84c9df2daf46b31444616,MYKKÄNEN,Sulo Arvi,"MYKKÄNEN, Sulo Arvi"
66d84c9df2daf46b31444617,OLLILA,Bruno,"OLLILA, Bruno"
66d84c9df2daf46b31444614,LAURIKAINEN,Yrjö Antero,"LAURIKAINEN, Yrjö Antero"
66d84c9df2daf46b31444615,TAMMILUOTO,Yrjö Johannes,"TAMMILUOTO, Yrjö Johannes"
66d84c9df2daf46b31444619,PENTTILÄ,Aleksi,"PENTTILÄ, Aleksi"
66d84c9ef2daf46b31444637,KANANEN,Artturi,"KANANEN, Artturi"
66d84c9ef2daf46b31444639,HEIKKILÄ,Kalle Nikolai,"HEIKKILÄ, Kalle Nikolai"
66d84c9ef2daf46b3144463b,LAITINEN,Siivo Johannes,"LAITINEN, Siivo Johannes"
66d84c9ef2daf46b3144463a,SAINE,Sakari Veli,"SAINE, Sakari Veli"
66d84c9ef2daf46b3144463c,ROSBLOM,Edvard Nikolai,"ROSBLOM, Edvard Nikolai"
66d84c9ef2daf46b3144465c,REIMAN,Antti,"REIMAN, Antti"
66d84c9ef2daf46b3144465a,JANTUNEN,Simo,"JANTUNEN, Simo"
66d84c9ef2daf46b3144465d,KORVELA,Arvid Einar,"KORVELA, Arvid Einar"
66d84c9ef2daf46b3144465b,HAPPONEN,Juho,"HAPPONEN, Juho"
66d84c9ef2daf46b31444662,SÄLES,Alfred,"SÄLES, Alfred"
66d84c9ef2daf46b31444680,REINIKAINEN,Matti,"REINIKAINEN, Matti"
66d84c9ef2daf46b31444681,VIINAMÄKI,Nestor,"VIINAMÄKI, Nestor"
66d84c9ef2daf46b3144467f,MARJANEN,Aapeli,"MARJANEN, Aapeli"
66d84c9ef2daf46b3144467d,TASKINEN,Frans,"TASKINEN, Frans"
66d84c9ef2daf46b3144467e,SILLANPÄÄ,Jalo Toivo,"SILLANPÄÄ, Jalo Toivo"
66d84c9ef2daf46b314446a0,PULKKINEN,Enok,"PULKKINEN, Enok"
66d84c9ef2daf46b314446a2,HÄYRYNEN,Kalle,"HÄYRYNEN, Kalle"
66d84c9ef2daf46b314446a4,AALTIO,Toivo Edvin,"AALTIO, Toivo Edvin"
66d84c9ef2daf46b314446a1,KESKIPOIKELA,Matti Vilho,"KESKIPOIKELA, Matti Vilho"
66d84c9ef2daf46b314446a3,NIKKILÄ,Yrjö Henrik Aleksander,"NIKKILÄ, Yrjö Henrik Aleksander"
66d84c9ff2daf46b314446c6,UUSITALO,Lauri Eemil,"UUSITALO, Lauri Eemil"
66d84c9ff2daf46b314446cb,HYTÖNEN,Tauno Aulis,"HYTÖNEN, Tauno Aulis"
66d84c9ff2daf46b314446c4,KOIVISTO,Iisakki Viljami,"KOIVISTO, Iisakki Viljami"
66d84c9ff2daf46b314446c5,PAJALA,Matti,"PAJALA, Matti"
66d84c9ff2daf46b314446c3,KANGASKOKKO,Israel,"KANGASKOKKO, Israel"
66d84c9ff2daf46b314446ea,BERANCE,Risto,"BERANCE, Risto"
66d84c9ff2daf46b314446e6,SILVA,Torsten Ossian,"SILVA, Torsten Ossian"
66d84c9ff2daf46b314446e8,KORTESMAA,Wiljo Henrikki,"KORTESMAA, Wiljo Henrikki"
66d84c9ff2daf46b314446e7,KETTUNEN,Kalle,"KETTUNEN, Kalle"
66d84c9ff2daf46b314446e9,MULARI,Tuomas Iivari,"MULARI, Tuomas Iivari"
66d84c9ff2daf46b31444710,MALANDER,Antti Nikolai,"MALANDER, Antti Nikolai"
66d84c9ff2daf46b3144470b,HONKANIEMI,Siinto Oskar,"HONKANIEMI, Siinto Oskar"
66d84c9ff2daf46b31444709,PALMU,Eino Armas,"PALMU, Eino Armas"
66d84c9ff2daf46b3144470a,FILPPULA,Juho Antton,"FILPPULA, Juho Antton"
66d84c9ff2daf46b3144470c,SAARIKANGAS,Martin Viktor,"SAARIKANGAS, Martin Viktor"
66d84ca0f2daf46b3144472f,LYYTIKÄINEN,Eemeli,"LYYTIKÄINEN, Eemeli"
66d84ca0f2daf46b3144472d,LINDSTRÖM,Toivo Johannes,"LINDSTRÖM, Toivo Johannes"
66d84ca0f2daf46b3144472e,PAUNU,Viljo Ferdinand,"PAUNU, Viljo Ferdinand"
66d84ca0f2daf46b31444730,MÄKELÄ,Martti,"MÄKELÄ, Martti"
66d84ca0f2daf46b3144472c,HÄMÄLÄINEN,Josef,"HÄMÄLÄINEN, Josef"
66d84ca0f2daf46b3144474f,TAMMELIN,Kustaa Herman,"TAMMELIN, Kustaa Herman"
66d84ca0f2daf46b31444753,PAKKANEN,Nestor,"PAKKANEN, Nestor"
66d84ca0f2daf46b31444750,HYÖKY,Paavo Kalervo,"HYÖKY, Paavo Kalervo"
66d84ca0f2daf46b31444751,RÄSÄNEN,Niilo Elias,"RÄSÄNEN, Niilo Elias"
66d84ca0f2daf46b31444752,SÄTERI,Artturi Adolf,"SÄTERI, Artturi Adolf"
66d84ca0f2daf46b31444775,MURTO,Leo Vilhelm,"MURTO, Leo Vilhelm"
66d84ca0f2daf46b31444773,KUTTINEN,Toivo Pietari,"KUTTINEN, Toivo Pietari"
66d84ca0f2daf46b31444776,ASIKAINEN,Lauri Armas,"ASIKAINEN, Lauri Armas"
66d84ca0f2daf46b31444774,MARKKULA,Arvo Emil,"MARKKULA, Arvo Emil"
66d84ca0f2daf46b31444772,FLANDER,Tuomas Wilhelm,"FLANDER, Tuomas Wilhelm"
66d84ca0f2daf46b3144479b,OKSMAN,Hannes,"OKSMAN, Hannes"
66d84ca0f2daf46b31444796,NIEMINEN,Emil,"NIEMINEN, Emil"
66d84ca0f2daf46b31444797,HELSKE,Lauri Jafet,"HELSKE, Lauri Jafet"
66d84ca0f2daf46b31444795,SALIMÄKI,Eino Johannes,"SALIMÄKI, Eino Johannes"
66d84ca0f2daf46b31444798,BÄCK,Pentti Ahti,"BÄCK, Pentti Ahti"
66d84ca1f2daf46b314447bb,YLITALO,Antti Isak,"YLITALO, Antti Isak"
66d84ca1f2daf46b314447ba,PERNU,Kaarle Alfred,"PERNU, Kaarle Alfred"
66d84ca1f2daf46b314447b9,RUUSKA,Vilho Anton,"RUUSKA, Vilho Anton"
66d84ca1f2daf46b314447b8,HEISKALA,Henrik Edvard,"HEISKALA, Henrik Edvard"
66d84ca1f2daf46b314447bc,WESA,Johan Kustaa,"WESA, Johan Kustaa"
66d84ca1f2daf46b314447dc,MALKAMÄKI,Antti,"MALKAMÄKI, Antti"
66d84ca1f2daf46b314447dd,KÄRKKÄINEN,Augusti,"KÄRKKÄINEN, Augusti"
66d84ca1f2daf46b314447db,MÄKI,Matti,"MÄKI, Matti"
66d84ca1f2daf46b314447df,SORONEN,Eino,"SORONEN, Eino"
66d84ca1f2daf46b314447de,KUHA,Matti,"KUHA, Matti"
66d84ca1f2daf46b314447fe,HAIKOLA,Antti Ilmari,"HAIKOLA, Antti Ilmari"
66d84ca1f2daf46b31444802,FISK,Kaarlo Heikki,"FISK, Kaarlo Heikki"
66d84ca1f2daf46b31444800,PUOLAKKA,Yrjö Iisakki,"PUOLAKKA, Yrjö Iisakki"
66d84ca1f2daf46b314447ff,VIRKKALA,Elis,"VIRKKALA, Elis"
66d84ca1f2daf46b31444801,PITKÄNEN,Eino Arvi Henrik,"PITKÄNEN, Eino Arvi Henrik"
66d84ca1f2daf46b31444824,HILLILÄ,Kaarlo Henrik,"HILLILÄ, Kaarlo Henrik"
66d84ca1f2daf46b31444821,NUORVAARA,Eino Antero,"NUORVAARA, Eino Antero"
66d84ca1f2daf46b31444822,RAINIO,Matti,"RAINIO, Matti"
66d84ca1f2daf46b31444823,STAVÉN,Toivo Ilmari,"STAVÉN, Toivo Ilmari"
66d84ca1f2daf46b31444825,HEIKKILÄ,Juho Leander,"HEIKKILÄ, Juho Leander"
66d84ca2f2daf46b31444847,UOTILA,Martti Elias,"UOTILA, Martti Elias"
66d84ca2f2daf46b31444844,MAURI,Kaarle Matias,"MAURI, Kaarle Matias"
66d84ca2f2daf46b31444846,LAINE,Emil Urho,"LAINE, Emil Urho"
66d84ca2f2daf46b31444845,PINOMÄKI,Ilmari Yrjö,"PINOMÄKI, Ilmari Yrjö"
66d84ca2f2daf46b31444848,PELANEN,Mikko,"PELANEN, Mikko"
66d84ca2f2daf46b3144486b,RAMPA,Matti,"RAMPA, Matti"
66d84ca2f2daf46b31444868,HEINONEN,Aukusti Väinö,"HEINONEN, Aukusti Väinö"
66d84ca2f2daf46b31444867,SALMELA,Kaarlo Taavetti,"SALMELA, Kaarlo Taavetti"
66d84ca2f2daf46b3144486a,PAJUNEN,Arne Johannes,"PAJUNEN, Arne Johannes"
66d84ca2f2daf46b31444869,SYLVÄNNE,Kosti Petteri,"SYLVÄNNE, Kosti Petteri"
66d84ca2f2daf46b3144488c,JÄRVIHAAVISTO,Frans Yrjö,"JÄRVIHAAVISTO, Frans Yrjö"
66d84ca2f2daf46b3144488a,MARTTINEN,Kalle Einar,"MARTTINEN, Kalle Einar"
66d84ca2f2daf46b3144488d,PALONEN,Eino Teodor,"PALONEN, Eino Teodor"
66d84ca2f2daf46b3144488b,HEIKKILÄ,Eino Viktor,"HEIKKILÄ, Eino Viktor"
66d84ca2f2daf46b3144488e,LAMPISUO,Paavo Johannes,"LAMPISUO, Paavo Johannes"
66d84ca2f2daf46b314448b2,SAARINEN,Kalle Vihtori,"SAARINEN, Kalle Vihtori"
66d84ca2f2daf46b314448ae,HAKAMÄKI,Svante Arvid,"HAKAMÄKI, Svante Arvid"
66d84ca2f2daf46b314448b1,ALANEN,Sylvester,"ALANEN, Sylvester"
66d84ca2f2daf46b314448ad,LASSANDER,Rafael,"LASSANDER, Rafael"
66d84ca2f2daf46b314448af,PAIJOLA,Selim Erik,"PAIJOLA, Selim Erik"
66d84ca3f2daf46b314448d1,ARONEN,Karl Albert,"ARONEN, Karl Albert"
66d84ca3f2daf46b314448d0,JOKIRANTA,Alarik,"JOKIRANTA, Alarik"
66d84ca3f2daf46b314448d2,PAAVILAINEN,Lauri Adolf,"PAAVILAINEN, Lauri Adolf"
66d84ca3f2daf46b314448d3,HARJUSVUO,Vilho Akseli,"HARJUSVUO, Vilho Akseli"
66d84ca3f2daf46b314448d4,MIKKOLA,Kalle,"MIKKOLA, Kalle"
66d84ca3f2daf46b314448f7,ROKKILA,Hugo,"ROKKILA, Hugo"
66d84ca3f2daf46b314448f3,HARJU,Kaarlo Eerikki,"HARJU, Kaarlo Eerikki"
66d84ca3f2daf46b314448f4,KLEMETTI,Benjamin,"KLEMETTI, Benjamin"
66d84ca3f2daf46b314448f5,BROSTRÖM,Yrjö Aatto,"BROSTRÖM, Yrjö Aatto"
66d84ca3f2daf46b314448f6,YLI-POHJA,Kaarlo,"YLI-POHJA, Kaarlo"
66d84ca3f2daf46b31444916,AHOPELTO,Matti,"AHOPELTO, Matti"
66d84ca3f2daf46b31444917,JUNTIKKA,Petter Vilhelm,"JUNTIKKA, Petter Vilhelm"
66d84ca3f2daf46b31444919,LENSU,Toivo,"LENSU, Toivo"
66d84ca3f2daf46b31444918,SIROLA,Bruno Jalmar Ferdinand,"SIROLA, Bruno Jalmar Ferdinand"
66d84ca3f2daf46b3144491a,VÄÄNÄNEN,Antti Ville,"VÄÄNÄNEN, Antti Ville"
66d84ca3f2daf46b31444939,RAATIKAINEN,Paavo Harras,"RAATIKAINEN, Paavo Harras"
66d84ca3f2daf46b3144493d,HEIKKILÄ,Väinö Eemeli,"HEIKKILÄ, Väinö Eemeli"
66d84ca3f2daf46b3144493a,RAATIKAINEN,Uuno,"RAATIKAINEN, Uuno"
66d84ca3f2daf46b3144493c,LOIVE,Lauli Runar,"LOIVE, Lauli Runar"
66d84ca3f2daf46b3144493e,OJALA,Anders Väinö,"OJALA, Anders Väinö"
66d84ca4f2daf46b3144495f,BONSDORFF,Kasimir Valfrid von,"BONSDORFF, Kasimir Valfrid von"
66d84ca4f2daf46b31444962,JUNNILA,Paul August,"JUNNILA, Paul August"
66d84ca4f2daf46b3144495c,TIIHONEN,Julius,"TIIHONEN, Julius"
66d84ca4f2daf46b3144495e,ÖSTENSON,Karl Erik Frithiof,"ÖSTENSON, Karl Erik Frithiof"
66d84ca4f2daf46b3144495d,KETOLA,Yrjö,"KETOLA, Yrjö"
66d84ca4f2daf46b31444982,KOCH,Aleksanteri Valdemar,"KOCH, Aleksanteri Valdemar"
66d84ca4f2daf46b31444984,BOMAN,Väinö Volmari,"BOMAN, Väinö Volmari"
66d84ca4f2daf46b31444980,OKERO,Lauri,"OKERO, Lauri"
66d84ca4f2daf46b3144497f,KATTAINEN,Matti,"KATTAINEN, Matti"
66d84ca4f2daf46b31444981,VIRTANEN,Uuno Robert,"VIRTANEN, Uuno Robert"
66d84ca4f2daf46b314449a6,JUSSILA,Johannes Mikael,"JUSSILA, Johannes Mikael"
66d84ca4f2daf46b314449a3,VARTIAINEN,Valdemar,"VARTIAINEN, Valdemar"
66d84ca4f2daf46b314449a4,KURKI-SUONIO,Oskar Alexander,"KURKI-SUONIO, Oskar Alexander"
66d84ca4f2daf46b314449a5,RAHOLA,Eero Akseli,"RAHOLA, Eero Akseli"
66d84ca4f2daf46b314449a2,MARTONEN,Emil Rikhard,"MARTONEN, Emil Rikhard"
66d84ca4f2daf46b314449c8,DAHLMAN,Karl Rafael,"DAHLMAN, Karl Rafael"
66d84ca4f2daf46b314449ca,HANNULA,Erkki,"HANNULA, Erkki"
66d84ca4f2daf46b314449c6,KIROTAR,Elmar Juhan,"KIROTAR, Elmar Juhan"
66d84ca4f2daf46b314449c7,EKSTRÖM,Martin Eugén,"EKSTRÖM, Martin Eugén"
66d84ca4f2daf46b314449c9,KANERVA,Severi,"KANERVA, Severi"
66d84ca5f2daf46b314449eb,HAARTMAN,Erik Robert Ludvig von,"HAARTMAN, Erik Robert Ludvig von"
66d84ca5f2daf46b314449e9,FRANZÉN,Eric Fritz,"FRANZÉN, Eric Fritz"
66d84ca5f2daf46b314449ec,MALMBERG,,MALMBERG
66d84ca5f2daf46b314449ea,ESKOLA,Anto Nestori,"ESKOLA, Anto Nestori"
66d84ca5f2daf46b314449ee,OLLONQVIST,Lars Gustav,"OLLONQVIST, Lars Gustav"
66d84ca5f2daf46b31444a0e,SKRABB,Harald Ragnar,"SKRABB, Harald Ragnar"
66d84ca5f2daf46b31444a10,LAAKSONEN,Yrjö William,"LAAKSONEN, Yrjö William"
66d84ca5f2daf46b31444a0f,MALM,Sulo Aate,"MALM, Sulo Aate"
66d84ca5f2daf46b31444a0c,DAHLGRÉN,Bror,"DAHLGRÉN, Bror"
66d84ca5f2daf46b31444a0d,NORME,Karl Holger Athniel,"NORME, Karl Holger Athniel"
66d84ca5f2daf46b31444a32,HAYEN,Georg Heinrich,"HAYEN, Georg Heinrich"
66d84ca5f2daf46b31444a30,VARMAVUORI,Kaarlo Erkki Aleksanteri,"VARMAVUORI, Kaarlo Erkki Aleksanteri"
66d84ca5f2daf46b31444a33,HJELT,Bror Sixten,"HJELT, Bror Sixten"
66d84ca5f2daf46b31444a31,HELLSTÉN,Birger,"HELLSTÉN, Birger"
66d84ca5f2daf46b31444a34,LYLY,Kosti Johannes,"LYLY, Kosti Johannes"
66d84ca5f2daf46b31444a55,WEST,Carl Sigurd,"WEST, Carl Sigurd"
66d84ca5f2daf46b31444a53,BÄCKSTRÖM,Einar Johannes,"BÄCKSTRÖM, Einar Johannes"
66d84ca5f2daf46b31444a54,PACIUS,Börje Olaf,"PACIUS, Börje Olaf"
66d84ca5f2daf46b31444a57,KURVINEN,Otto,"KURVINEN, Otto"
66d84ca5f2daf46b31444a56,KERVINEN,Uuno Harald,"KERVINEN, Uuno Harald"
66d84ca6f2daf46b31444a7a,CARLSSON,,CARLSSON
66d84ca6f2daf46b31444a76,MATTSON,Verner Vilhelm,"MATTSON, Verner Vilhelm"
66d84ca6f2daf46b31444a77,HULMI,Vieho Johannes,"HULMI, Vieho Johannes"
66d84ca6f2daf46b31444a78,OITTIO,,OITTIO
66d84ca6f2daf46b31444a79,ROOS,,ROOS
66d84ca6f2daf46b31444a9d,SARÉN,Max Ossian,"SARÉN, Max Ossian"
66d84ca6f2daf46b31444a9c,TAPIO,Eino Sakari,"TAPIO, Eino Sakari"
66d84ca6f2daf46b31444a9a,MALMBERG,Evert Birger,"MALMBERG, Evert Birger"
66d84ca6f2daf46b31444a9b,ASPELIN,Helge Gunnar,"ASPELIN, Helge Gunnar"
66d84ca6f2daf46b31444a99,HALONEN,August,"HALONEN, August"
66d84ca6f2daf46b31444abf,JÄRVINEN,,JÄRVINEN
66d84ca6f2daf46b31444abe,KULVES,Pehr,"KULVES, Pehr"
66d84ca6f2daf46b31444abd,ANDSTRÖM,Lauri Kalervo,"ANDSTRÖM, Lauri Kalervo"
66d84ca6f2daf46b31444abc,VALKAMO,Sigurd Viktor Matteus,"VALKAMO, Sigurd Viktor Matteus"
66d84ca6f2daf46b31444ac0,JOSEFSSON,Sigurd Erik,"JOSEFSSON, Sigurd Erik"
66d84ca6f2daf46b31444adf,JOKINEN,Elias,"JOKINEN, Elias"
66d84ca6f2daf46b31444ae0,GRÖNQVIST,Bruno Rafael,"GRÖNQVIST, Bruno Rafael"
66d84ca6f2daf46b31444ae2,KIVI,,KIVI
66d84ca6f2daf46b31444ae1,EKMAN,Emil,"EKMAN, Emil"
66d84ca6f2daf46b31444ae3,MANELIUS,Ilmari Edvard,"MANELIUS, Ilmari Edvard"
66d84ca7f2daf46b31444b03,HELMINEN,Birger,"HELMINEN, Birger"
66d84ca7f2daf46b31444b1e,HORSMALA,Arnold Ferdinand,"HORSMALA, Arnold Ferdinand"
66d84ca7f2daf46b31444b04,ALÉN,Viljo Albin,"ALÉN, Viljo Albin"
66d84ca7f2daf46b31444b02,PAALANEN,Eetu,"PAALANEN, Eetu"
66d84ca7f2daf46b31444b06,KALLIO,Kaarlo,"KALLIO, Kaarlo"
66d84ca7f2daf46b31444b27,KARJARINTA,Yrjö,"KARJARINTA, Yrjö"
66d84ca7f2daf46b31444b25,LAITAKARI,Yrjö Viktor,"LAITAKARI, Yrjö Viktor"
66d84ca7f2daf46b31444b28,WIRTALA,Otto Ilmari,"WIRTALA, Otto Ilmari"
66d84ca7f2daf46b31444b29,KUULA,Kaarle Lauri,"KUULA, Kaarle Lauri"
66d84ca7f2daf46b31444b26,SUOMINEN,Fredrik Vilhelm,"SUOMINEN, Fredrik Vilhelm"
66d84ca7f2daf46b31444b4b,TERENIUS,Lennart,"TERENIUS, Lennart"
66d84ca7f2daf46b31444b4c,SOANLINNA,Väinö Vilhelm,"SOANLINNA, Väinö Vilhelm"
66d84ca7f2daf46b31444b49,ELFGRÉN,Inge Helge Bernhard,"ELFGRÉN, Inge Helge Bernhard"
66d84ca7f2daf46b31444b4a,BILKENROTH,Gunnar Waldemar,"BILKENROTH, Gunnar Waldemar"
66d84ca7f2daf46b31444b48,LINDBERG,Arvo Niilo,"LINDBERG, Arvo Niilo"
66d84ca7f2daf46b31444b6e,SIPILÄ,Väinö Johannes Valdemar,"SIPILÄ, Väinö Johannes Valdemar"
66d84ca7f2daf46b31444b6c,JÄRVINEN,August,"JÄRVINEN, August"
66d84ca7f2daf46b31444b6d,SILVIKKO,Thor Axel Hilding,"SILVIKKO, Thor Axel Hilding"
66d84ca7f2daf46b31444b6b,VIAS,Emil Arvid Johan,"VIAS, Emil Arvid Johan"
66d84ca7f2daf46b31444b6f,LAITINEN,Pietari,"LAITINEN, Pietari"
66d84ca8f2daf46b31444b91,AJO,Matti Antero,"AJO, Matti Antero"
66d84ca8f2daf46b31444b8e,ROTH,Göran,"ROTH, Göran"
66d84ca8f2daf46b31444b90,LINDMAN,Arthur Viking,"LINDMAN, Arthur Viking"
66d84ca8f2daf46b31444b8f,NYQVIST,Hemming Vilhelm,"NYQVIST, Hemming Vilhelm"
66d84ca8f2daf46b31444b92,LINDGRÉN,Lauri,"LINDGRÉN, Lauri"
66d84ca8f2daf46b31444bb5,MALINEN,Osmo Toivottu,"MALINEN, Osmo Toivottu"
66d84ca8f2daf46b31444bb2,PAAVOLA,,PAAVOLA
66d84ca8f2daf46b31444bb3,JÄRVINEN,Uuno,"JÄRVINEN, Uuno"
66d84ca8f2daf46b31444bb1,TOIVONEN,Uno Atte,"TOIVONEN, Uno Atte"
66d84ca8f2daf46b31444bb4,PETTERSSON,Viktor J.,"PETTERSSON, Viktor J."
66d84ca8f2daf46b31444bd7,GERMAN,,GERMAN
66d84ca8f2daf46b31444bd4,VASENIUS,Erik,"VASENIUS, Erik"
66d84ca8f2daf46b31444bd8,LYCKMAN,Oskar A.,"LYCKMAN, Oskar A."
66d84ca8f2daf46b31444bd5,EKMAN,,EKMAN
